solver_id,true_archetype,strategy_naked_single,strategy_hidden_single,strategy_naked_pair,strategy_hidden_pair,strategy_naked_triple,strategy_pointing_pair,strategy_x_wing,strategy_swordfish,strategy_xy_wing,strategy_forcing_chain,strategy_guess_backtrack,strategy_pattern_overlay,count_naked_single,count_hidden_single,count_naked_pair,count_hidden_pair,count_naked_triple,count_pointing_pair,count_x_wing,count_swordfish,count_xy_wing,count_forcing_chain,count_guess_backtrack,count_pattern_overlay,avg_time_per_move,pause_frequency,thinking_time_variance,total_solving_time,total_errors,error_rate,correction_time,same_error_repeated,error_recovery_efficiency,hints_used_total,hint_dependency_ratio,hints_per_puzzle,give_up_rate,persistence_score,verification_checks,verification_rate,success_rate,avg_puzzle_difficulty,strategy_diversity,advanced_strategy_ratio,basic_strategy_ratio,total_puzzles_attempted,total_moves,session_count
1648,Backtrack_Gambler,0.20930232558139536,0.16279069767441862,0.040169133192389,0.042283298097251586,0.006342494714587738,0.019027484143763214,0.008456659619450317,0.019027484143763214,0.012684989429175475,0.012684989429175475,0.427061310782241,0.040169133192389,99,77,19,20,3,9,4,9,6,6,202,19,32.13205745941812,0.24385795969694665,14.909973342594473,15198.463178304772,77,0.16279069767441862,62.207942078119636,28,0.6363636363636364,2,0.04,0.04,0.30033009610995465,0.7277975102217481,4,0.008456659619450317,0.7302553591813185,2,1.0,0.5200845665961945,0.37209302325581395,50,473,28
1649,Backtrack_Gambler,0.2324561403508772,0.16666666666666666,0.06359649122807018,0.05043859649122807,0.015350877192982455,0.02850877192982456,0.006578947368421052,0.0021929824561403508,0.017543859649122806,0.013157894736842105,0.37719298245614036,0.02631578947368421,106,76,29,23,7,13,3,1,8,6,172,12,20.007483764498176,0.45715704301182947,23.64870654691738,9123.412596611168,80,0.17543859649122806,57.687631468761396,31,0.6125,4,0.08,0.08,0.3601654592379798,0.7009665783870909,0,0.0,0.8552707164993654,1,1.0,0.44298245614035087,0.3991228070175439,50,456,20
1650,Backtrack_Gambler,0.19522776572668113,0.19305856832971802,0.06290672451193059,0.052060737527114966,0.019522776572668113,0.019522776572668113,0.006507592190889371,0.015184381778741865,0.013015184381778741,0.015184381778741865,0.3579175704989154,0.049891540130151846,90,89,29,24,9,9,3,7,6,7,165,23,7.012059869015111,0.6043670148956254,26.907238485404743,3232.5595996159664,75,0.16268980477223427,30.20259086909681,26,0.6533333333333333,2,0.04,0.04,0.34880233704953856,0.7143917578994613,0,0.0,0.7290931460588385,2,1.0,0.45770065075921906,0.3882863340563991,50,461,25
1651,Hybrid_Bac_Spe,0.3474137931034483,0.21956896551724137,0.05103448275862069,0.053620689655172415,0.002586206896551724,0.027396551724137932,0.010344827586206896,0.010344827586206896,0.003879310344827586,0.007758620689655172,0.2363103448275862,0.029741379310344828,114,77,24,26,2,15,8,8,3,6,158,23,34.71558364229238,0.08564079092565054,10.945765162254295,16108.030810023663,66,0.14224137931034483,84.48815542788333,20,0.696969696969697,3,0.06,0.06,0.39082295912138765,0.6703104214557588,4,0.008620689655172414,0.8331298265445791,1,1.0,0.44396551724137934,0.41163793103448276,50,464,35
1652,Backtrack_Gambler,0.23809523809523808,0.17965367965367965,0.05194805194805195,0.049783549783549784,0.012987012987012988,0.021645021645021644,0.008658008658008658,0.010822510822510822,0.0367965367965368,0.010822510822510822,0.33766233766233766,0.04112554112554113,110,83,24,23,6,10,4,5,17,5,156,19,2.898690338066688,0.46346537733634935,20.538533130333594,1339.1949361868099,68,0.1471861471861472,14.31373370291638,25,0.6323529411764706,2,0.04,0.04,0.2805746184862558,0.6976208950034504,4,0.008658008658008658,0.6180779096825758,1,1.0,0.4458874458874459,0.41774891774891776,50,462,22
1653,Backtrack_Gambler,0.22247706422018348,0.20642201834862386,0.05504587155963303,0.034403669724770644,0.013761467889908258,0.02981651376146789,0.0022935779816513763,0.020642201834862386,0.009174311926605505,0.02522935779816514,0.3555045871559633,0.02522935779816514,97,90,24,15,6,13,1,9,4,11,155,11,8.162089007002052,0.31454193170474354,8.145611260364873,3558.670807052895,72,0.1651376146788991,14.074358198069664,22,0.6944444444444444,6,0.12,0.12,0.3012097423732634,0.7268245966214694,6,0.013761467889908258,0.7894575767311172,3,1.0,0.4380733944954128,0.4288990825688073,50,436,15
1654,Backtrack_Gambler,0.19866071428571427,0.16964285714285715,0.05803571428571429,0.05580357142857143,0.022321428571428572,0.011160714285714286,0.013392857142857142,0.015625,0.002232142857142857,0.026785714285714284,0.3861607142857143,0.04017857142857143,89,76,26,25,10,5,6,7,1,12,173,18,28.27084963692055,0.24864632882563661,31.712910415712795,12665.340637340405,83,0.18526785714285715,4.9471678859549435,25,0.6987951807228916,8,0.16,0.16,0.38630458755697883,0.7132341714827198,3,0.006696428571428571,0.6675548451743138,1,1.0,0.484375,0.36830357142857145,50,448,21
1655,Backtrack_Gambler,0.231651376146789,0.1926605504587156,0.05963302752293578,0.05963302752293578,0.006880733944954129,0.034403669724770644,0.011467889908256881,0.006880733944954129,0.0,0.0045871559633027525,0.3577981651376147,0.034403669724770644,101,84,26,26,3,15,5,3,0,2,156,15,21.751404915377424,0.24543252239444327,10.81004317194372,9483.612543104557,86,0.19724770642201836,1.7104840446293477,22,0.7441860465116279,6,0.12,0.12,0.3360191725064289,0.7061472178449575,2,0.0045871559633027525,0.7362522248423774,1,0.9166666666666666,0.4151376146788991,0.4243119266055046,50,436,20
1656,Backtrack_Gambler,0.24615384615384617,0.15164835164835164,0.07032967032967033,0.06373626373626373,0.01978021978021978,0.02857142857142857,0.008791208791208791,0.017582417582417582,0.013186813186813187,0.013186813186813187,0.3362637362637363,0.03076923076923077,112,69,32,29,9,13,4,8,6,6,153,14,5.9471725127378265,0.10714527851119203,3.1490227124012242,2705.963493295711,82,0.18021978021978022,35.29101574460468,25,0.6951219512195121,3,0.06,0.06,0.31610328733959764,0.7056676408399273,2,0.004395604395604396,0.8195060870623638,1,1.0,0.4197802197802198,0.3978021978021978,50,455,29
1657,Backtrack_Gambler,0.2,0.20229885057471264,0.08505747126436781,0.04597701149425287,0.009195402298850575,0.02528735632183908,0.020689655172413793,0.016091954022988506,0.009195402298850575,0.0022988505747126436,0.33793103448275863,0.04597701149425287,87,88,37,20,4,11,9,7,4,1,147,20,19.187729771383573,0.31418330740199635,1.5376658124771276,8346.662450551854,76,0.17471264367816092,58.8667417270429,24,0.6842105263157895,1,0.02,0.02,0.27290661808941263,0.7026394445815402,5,0.011494252873563218,0.7254226987933056,1,1.0,0.432183908045977,0.40229885057471265,50,435,25
1658,Backtrack_Gambler,0.21923937360178972,0.18568232662192394,0.042505592841163314,0.05145413870246085,0.0044742729306487695,0.011185682326621925,0.015659955257270694,0.006711409395973154,0.020134228187919462,0.006711409395973154,0.38926174496644295,0.04697986577181208,98,83,19,23,2,5,7,3,9,3,174,21,3.2701551466354823,0.11174820721564312,1.577816734932127,1461.7593505460607,84,0.18791946308724833,55.47625789231787,26,0.6904761904761905,5,0.1,0.1,0.2801143442278566,0.7082693552186,4,0.008948545861297539,0.7866477584259465,2,1.0,0.4854586129753915,0.40492170022371365,50,447,24
1659,Backtrack_Gambler,0.22661122661122662,0.17463617463617465,0.05405405405405406,0.06652806652806653,0.018711018711018712,0.018711018711018712,0.004158004158004158,0.02494802494802495,0.02079002079002079,0.02702702702702703,0.32432432432432434,0.0395010395010395,109,84,26,32,9,9,2,12,10,13,156,19,17.520066090812314,0.028631179003163167,31.69791359645568,8427.151789680724,86,0.1787941787941788,5.7380067849130265,17,0.8023255813953488,3,0.06,0.06,0.36868920961713875,0.6957881766033426,0,0.0,0.805009527182023,2,1.0,0.4407484407484408,0.40124740124740127,50,481,26
1660,Backtrack_Gambler,0.21475054229934923,0.19088937093275488,0.06073752711496746,0.06073752711496746,0.03036876355748373,0.03253796095444685,0.010845986984815618,0.013015184381778741,0.008676789587852495,0.013015184381778741,0.3318872017353579,0.03253796095444685,99,88,28,28,14,15,5,6,4,6,153,15,18.542043002844792,0.1481978694006746,4.724333287200718,8547.88182431145,79,0.17136659436008678,15.612196322310325,31,0.6075949367088608,5,0.1,0.1,0.3148563118243858,0.7144614702002937,4,0.008676789587852495,0.7594715912790494,3,1.0,0.40997830802603036,0.40563991323210413,50,461,24
1661,Backtrack_Gambler,0.24380165289256198,0.2066115702479339,0.05785123966942149,0.04132231404958678,0.030991735537190084,0.01652892561983471,0.01652892561983471,0.012396694214876033,0.010330578512396695,0.01859504132231405,0.30785123966942146,0.0371900826446281,118,100,28,20,15,8,8,6,5,9,149,18,10.991740753189514,0.14600528259257065,44.88343224998558,5320.002524543725,96,0.19834710743801653,10.748148107950827,26,0.7291666666666666,6,0.12,0.12,0.34165229695091504,0.704967827004093,5,0.010330578512396695,0.6320759634318918,2,1.0,0.40289256198347106,0.45041322314049587,50,484,18
1662,Backtrack_Gambler,0.18778280542986425,0.18778280542986425,0.05656108597285068,0.042986425339366516,0.01583710407239819,0.029411764705882353,0.024886877828054297,0.0022624434389140274,0.01583710407239819,0.006787330316742082,0.39592760180995473,0.033936651583710405,83,83,25,19,7,13,11,1,7,3,175,15,12.01663330899945,0.18100340502193085,20.318527345833857,5311.351922577757,80,0.18099547511312217,13.09546232350524,23,0.7125,2,0.04,0.04,0.3004591537087131,0.665795496785507,2,0.004524886877828055,0.82229245200793,3,1.0,0.4796380090497738,0.3755656108597285,50,442,15
1663,Backtrack_Gambler,0.21380846325167038,0.1603563474387528,0.053452115812917596,0.053452115812917596,0.017817371937639197,0.0334075723830735,0.017817371937639197,0.008908685968819599,0.008908685968819599,0.024498886414253896,0.3585746102449889,0.04899777282850779,96,72,24,24,8,15,8,4,4,11,161,22,5.071308586652383,0.2940116707503023,22.77099908893959,2277.01755540692,67,0.1492204899777283,61.99313575771074,25,0.6268656716417911,3,0.06,0.06,0.2698235060709558,0.6814132903960158,4,0.008908685968819599,0.9056238140645312,3,1.0,0.46770601336302897,0.3741648106904232,50,449,23
1664,Backtrack_Gambler,0.2013888888888889,0.16898148148148148,0.07407407407407407,0.06018518518518518,0.03935185185185185,0.032407407407407406,0.009259259259259259,0.0023148148148148147,0.018518518518518517,0.004629629629629629,0.35648148148148145,0.032407407407407406,87,73,32,26,17,14,4,1,8,2,154,14,18.542817369648898,0.2680271433462882,2.6450171068885,8010.4971036883235,67,0.1550925925925926,20.611399955011674,21,0.6865671641791045,1,0.02,0.02,0.30294035293082666,0.6588728116501155,5,0.011574074074074073,0.7494799435340237,2,1.0,0.4236111111111111,0.37037037037037035,50,432,31
1665,Backtrack_Gambler,0.22095671981776766,0.2072892938496583,0.05466970387243736,0.06378132118451026,0.011389521640091117,0.011389521640091117,0.009111617312072893,0.009111617312072893,0.029612756264236904,0.011389521640091117,0.31662870159453305,0.05466970387243736,97,91,24,28,5,5,4,4,13,5,139,24,36.87223386945574,0.14350084214711067,2.0724581799221644,16186.91066869107,75,0.17084282460136674,43.439850968986974,21,0.72,5,0.1,0.1,0.30831635125727497,0.7122959950318866,4,0.009111617312072893,0.5925887224883888,1,1.0,0.4305239179954442,0.428246013667426,50,439,30
1666,Backtrack_Gambler,0.23008849557522124,0.1836283185840708,0.0420353982300885,0.05309734513274336,0.01991150442477876,0.022123893805309734,0.008849557522123894,0.011061946902654867,0.017699115044247787,0.01327433628318584,0.3495575221238938,0.048672566371681415,104,83,19,24,9,10,4,5,8,6,158,22,12.260995329260455,0.41541454723824706,2.3714450275778907,5541.969888825725,79,0.1747787610619469,151.08013003076815,23,0.7088607594936709,6,0.12,0.12,0.3278438655912262,0.6876581303303132,4,0.008849557522123894,0.7646217254763896,3,1.0,0.4491150442477876,0.413716814159292,50,452,26
1667,Backtrack_Gambler,0.2459349593495935,0.20528455284552846,0.05894308943089431,0.06707317073170732,0.008130081300813009,0.012195121951219513,0.01016260162601626,0.008130081300813009,0.006097560975609756,0.014227642276422764,0.3130081300813008,0.0508130081300813,121,101,29,33,4,6,5,4,3,7,154,25,16.794489405537185,0.2803648875223997,1.9186089514150184,8262.888787524294,93,0.18902439024390244,0.7596164394469053,30,0.6774193548387096,2,0.04,0.04,0.32633257095369733,0.713176551720176,1,0.0020325203252032522,0.8001498058082764,1,1.0,0.4024390243902439,0.45121951219512196,50,492,24
1668,Backtrack_Gambler,0.22706422018348624,0.22018348623853212,0.07339449541284404,0.0481651376146789,0.016055045871559634,0.02522935779816514,0.016055045871559634,0.0045871559633027525,0.0,0.006880733944954129,0.3440366972477064,0.01834862385321101,99,96,32,21,7,11,7,2,0,3,150,8,9.030453891701576,0.36049155589480164,5.5190403558549574,3937.277896781887,78,0.17889908256880735,62.95826874612212,22,0.717948717948718,6,0.12,0.12,0.34251114567879176,0.6978886871534653,3,0.006880733944954129,0.7889226928518371,1,0.9166666666666666,0.38990825688073394,0.44724770642201833,50,436,22
1669,Backtrack_Gambler,0.22355769230769232,0.15865384615384615,0.0673076923076923,0.052884615384615384,0.01201923076923077,0.016826923076923076,0.009615384615384616,0.004807692307692308,0.01201923076923077,0.009615384615384616,0.3870192307692308,0.04567307692307692,93,66,28,22,5,7,4,2,5,4,161,19,9.73511059722146,0.33097169760655676,24.633595079756983,4049.8060084441277,68,0.16346153846153846,3.2725646811565823,22,0.6764705882352942,3,0.06,0.06,0.3802468149670466,0.6699271713314041,3,0.007211538461538462,0.7342285920804348,2,1.0,0.46875,0.38221153846153844,50,416,22
1670,Backtrack_Gambler,0.22435897435897437,0.1794871794871795,0.05128205128205128,0.09188034188034189,0.002136752136752137,0.02564102564102564,0.010683760683760684,0.002136752136752137,0.008547008547008548,0.010683760683760684,0.358974358974359,0.03418803418803419,105,84,24,43,1,12,5,1,4,5,168,16,2.7958787419263538,0.08648570547313549,3.503996380023327,1308.4712512215335,92,0.19658119658119658,21.985907003904636,20,0.782608695652174,4,0.08,0.08,0.2730169286393208,0.6855600465651029,4,0.008547008547008548,0.6527890002438331,2,1.0,0.4252136752136752,0.40384615384615385,50,468,23
1671,Backtrack_Gambler,0.21266968325791855,0.17873303167420815,0.07239819004524888,0.038461538461538464,0.013574660633484163,0.029411764705882353,0.00904977375565611,0.013574660633484163,0.006787330316742082,0.03619909502262444,0.3438914027149321,0.04524886877828054,94,79,32,17,6,13,4,6,3,16,152,20,9.056735820899418,0.18448724612143755,12.996253210477775,4003.0772328375424,75,0.16968325791855204,46.1254912725517,25,0.6666666666666666,5,0.1,0.1,0.29539686785732194,0.7080169738961821,6,0.013574660633484163,0.6571492666238333,1,1.0,0.45475113122171945,0.3914027149321267,50,442,26
1672,Backtrack_Gambler,0.20689655172413793,0.1643002028397566,0.058823529411764705,0.056795131845841784,0.02028397565922921,0.04665314401622718,0.02028397565922921,0.018255578093306288,0.02028397565922921,0.006085192697768763,0.34685598377281945,0.034482758620689655,102,81,29,28,10,23,10,9,10,3,171,17,12.494206457289927,0.27413024758945215,2.9322473374031324,6159.643783443934,93,0.18864097363083165,18.441056690662254,27,0.7096774193548387,6,0.12,0.12,0.26317925730325553,0.7108900958959723,1,0.002028397565922921,0.6475973386853567,2,1.0,0.4462474645030426,0.3711967545638945,50,493,24
1673,Backtrack_Gambler,0.21256038647342995,0.20048309178743962,0.036231884057971016,0.033816425120772944,0.014492753623188406,0.03140096618357488,0.004830917874396135,0.007246376811594203,0.021739130434782608,0.007246376811594203,0.3888888888888889,0.04106280193236715,88,83,15,14,6,13,2,3,9,3,161,17,4.452264563324975,0.16310632126499985,5.490753308018734,1843.2375292165395,79,0.19082125603864733,21.436751221466245,22,0.7215189873417721,5,0.1,0.1,0.3483949962719881,0.715460030997018,1,0.0024154589371980675,0.8851074489384806,2,1.0,0.47101449275362317,0.41304347826086957,50,414,26
1674,Backtrack_Gambler,0.22894168466522677,0.1771058315334773,0.038876889848812095,0.06047516198704104,0.032397408207343416,0.04103671706263499,0.0064794816414686825,0.0064794816414686825,0.008639308855291577,0.012958963282937365,0.3434125269978402,0.04319654427645788,106,82,18,28,15,19,3,3,4,6,159,20,3.6558569973847863,0.21470159853385257,10.041999781845579,1692.661789789156,63,0.13606911447084233,11.850893982324763,21,0.6666666666666666,4,0.08,0.08,0.3105566567056489,0.7062502130625211,1,0.0021598272138228943,0.8623144288296339,2,1.0,0.42116630669546434,0.4060475161987041,50,463,29
1675,Backtrack_Gambler,0.267223382045929,0.17536534446764093,0.05219206680584551,0.054279749478079335,0.025052192066805846,0.031315240083507306,0.014613778705636743,0.008350730688935281,0.006263048016701462,0.010438413361169102,0.31941544885177453,0.03549060542797495,128,84,25,26,12,15,7,4,3,5,153,17,23.5548710466957,0.3256725322349639,4.361932889281299,11282.783231367239,103,0.2150313152400835,51.72095122438591,41,0.6019417475728155,3,0.06,0.06,0.23028075063904552,0.7238939059308064,2,0.0041753653444676405,0.5159817116868225,2,1.0,0.3945720250521921,0.44258872651356995,50,479,27
1676,Backtrack_Gambler,0.24,0.17,0.066,0.046,0.02,0.018,0.024,0.006,0.004,0.01,0.35,0.046,120,85,33,23,10,9,12,3,2,5,175,23,28.77568319646545,0.302035150492141,0.4969849755350824,14387.841598232726,89,0.178,4.133719286804914,28,0.6853932584269663,7,0.14,0.14,0.30122328172952706,0.6890075738880247,3,0.006,0.6207408419704582,2,1.0,0.44,0.41,50,500,26
1677,Backtrack_Gambler,0.21103117505995203,0.18705035971223022,0.04316546762589928,0.045563549160671464,0.014388489208633094,0.0407673860911271,0.019184652278177457,0.009592326139088728,0.0,0.002398081534772182,0.3980815347721823,0.02877697841726619,88,78,18,19,6,17,8,4,0,1,166,12,17.941214559371637,0.3501807034355196,11.568968037224266,7481.486471257973,64,0.15347721822541965,69.19258409566598,17,0.734375,3,0.06,0.06,0.20885454073004536,0.7242600444390047,3,0.007194244604316547,0.7321864089605247,2,0.9166666666666666,0.4580335731414868,0.3980815347721823,50,417,15
1678,Backtrack_Gambler,0.2392638036809816,0.16359918200409,0.049079754601226995,0.05521472392638037,0.0081799591002045,0.024539877300613498,0.0081799591002045,0.02044989775051125,0.012269938650306749,0.016359918200409,0.35787321063394684,0.044989775051124746,117,80,24,27,4,12,4,10,6,8,175,22,26.554118216940378,0.01713557933531464,5.941876535194658,12984.963808083845,74,0.15132924335378323,34.875754626473174,19,0.7432432432432432,7,0.14,0.14,0.30392244689289905,0.7068933558090781,2,0.00408997955010225,0.8052579218108322,2,1.0,0.4601226993865031,0.40286298568507156,50,489,25
1679,Backtrack_Gambler,0.25877192982456143,0.17543859649122806,0.06798245614035088,0.03508771929824561,0.008771929824561403,0.02631578947368421,0.0,0.008771929824561403,0.010964912280701754,0.010964912280701754,0.3684210526315789,0.02850877192982456,118,80,31,16,4,12,0,4,5,5,168,13,9.086158833649964,0.26244837916002894,29.275585965008805,4143.288428144384,77,0.16885964912280702,3.9303126383941116,23,0.7012987012987013,3,0.06,0.06,0.31031519318898393,0.6757915617939158,2,0.0043859649122807015,0.6528713061292637,3,0.9166666666666666,0.4276315789473684,0.4342105263157895,50,456,21
